,nTracks,B_P,gamma_PT,B_Cone3_B_ptasy,B_ETA,B_MINIPCHI2,B_SmallestDeltaChi2OneTrack,B_FD_OWNPV,piminus_PT,piminus_IP_OWNPV,daughter_neutral_PT,daughter_neutral_IP_OWNPV,daughterplus_PT,daughterplus_IP_OWNPV,weights,isSignal
25516,156,181147.73537394888,5033.6305404571885,0.0713299289345741,3.858369439713164,0.2924567666844927,245.27137756347656,17.110460990283105,1922.4300778441848,0.8337460655221098,3475.4384290043176,0.8439100270731444,1600.6608086662209,1.005070161266845,1.6872093951430926,1.0
42054,133,71539.02324798855,4544.071356703099,0.0294004324823617,2.9298218572011585,0.2367777134388669,13.086426734924316,10.035787615252737,1859.3512617577128,0.5035263442754181,3100.44419382715,0.5034902562567541,1247.6770836238036,0.1721193518779248,1.0,0.0
1858,133,30192.42050097671,3468.1758729728926,-0.806851327419281,3.360341096560757,0.012985923331643,3.9449832439422607,0.8823335640418222,2138.1845550139024,0.1673891839977371,3255.732761384229,0.1606019940807219,1145.1870993422865,0.1522566958364575,1.0,0.0
9517,163,73956.78138527265,3454.978135237405,0.1023884043097496,2.6665206589155,2.9648404886831456,3.0968499183654785,2.1520362125206,5304.2624846815415,0.0882328544747767,7542.542739686663,0.1181859597539397,2281.9081155252507,0.174799771623888,1.0169061632086582,1.0
41781,212,57816.65369401732,3703.956476362448,-0.0793230608105659,2.873516111804665,3.055711318485884,10.992693901062012,8.630757156820248,958.5923690495353,0.1808984649848528,3131.0739778100447,0.4811870947497206,2215.7156122796987,0.5138450503409431,1.0,0.0
31115,341,60843.03306470084,3950.1739180849,-0.5190895795822144,3.287059334425261,1.0530601012987515,6.320774555206299,0.9682878689744124,1590.852431779893,0.1556029375664759,3255.310619950192,0.1576427091589579,1721.4344976791886,0.1573022587418285,1.0,0.0
20217,180,109898.1720946032,7619.1179198022,-0.0998481139540672,2.979887202603124,0.7627318579820318,14.444642066955566,3.2184478044548133,2166.055861006359,0.1806053534794793,4679.40192186993,0.165251720220244,2533.5825374556084,0.1714378027432715,0.7652991831136977,1.0
3554,150,158560.11518628433,3328.920971243529,-0.3325542509555816,3.820458095919955,6.241399873006939,15.419061660766602,23.66069164310176,1773.304636575453,0.1181939842911305,3651.480576849185,0.1879245283299402,1891.1352579865884,0.2574176149093156,1.0,0.0
10340,159,51285.80698765842,3686.639529089423,-0.042745042592287,2.361332766081282,7.73967499977378,7.738016128540039,2.6633502541099765,2917.8181414543296,0.275697022980213,7841.754755476427,0.2907214917246443,4935.133800212513,0.3085383800648668,1.0,0.0
16748,283,152384.13334553133,3677.503093892156,-0.2157806158065796,3.916446035960522,7.979516608774021,3.7344348430633545,8.218532343772846,566.704240411169,1.128292089088636,2476.405283670763,0.6385811455693343,1941.245384308743,0.5623988477323772,1.0,0.0
